id,name,geometry
406,1325,"POLYGON ((-93.26899455701945 44.98214767642443, -93.26906185845432 44.98209731758274, -93.27019510866815 44.981295462850895, -93.27138073334032 44.98046832264903, -93.27252113756715 44.979646427054846, -93.2736940052581 44.97879500394968, -93.27482437204146 44.97798905164409, -93.27602741334694 44.97876031536113, -93.2763215728595 44.97880054313366, -93.27650671180425 44.97882946843473, -93.27667441671016 44.97889534551017, -93.27680739710182 44.97896529617662, -93.27695185760871 44.97908454958915, -93.27708470580939 44.979224328453114, -93.27716009167757 44.9793188587461, -93.27722800639904 44.97944057503733, -93.27743223310772 44.97988964594201, -93.2775665536011 44.98009787874251, -93.27768994371381 44.98018615265555, -93.27774620172231 44.98022639863525, -93.27694191317282 44.980669971667204, -93.27646193343737 44.980976484571265, -93.27538997792362 44.981735179388, -93.27424319052739 44.982443144909595, -93.2732970739673 44.98302720560999, -93.27178184812259 44.98407249871905, -93.2713113441686 44.98374069823139, -93.27020290542518 44.9829045997115, -93.26899455701945 44.98214767642443))"
407,1326,"POLYGON ((-93.26689279509473 44.98124543897402, -93.2668980689202 44.98123886062211, -93.2692568637379 44.978231860008336, -93.27058515712586 44.978810765817805, -93.27252113756715 44.979646427054846, -93.27138073334032 44.98046832264903, -93.27019510866815 44.981295462850895, -93.26906185845432 44.98209731758274, -93.26899455701945 44.98214767642443, -93.26813687039812 44.98178245678583, -93.26689279509473 44.98124543897402))"
408,1327,"POLYGON ((-93.26404710134942 44.98002581070681, -93.26409826284505 44.9799559362315, -93.2648939048714 44.9790117324404, -93.26570670325574 44.978042133512076, -93.26653340767996 44.977098268801704, -93.26788198025908 44.977645466529644, -93.2692568637379 44.978231860008336, -93.2668980689202 44.98123886062211, -93.26689279509473 44.98124543897402, -93.26540673659517 44.980603924526626, -93.26404710134942 44.98002581070681))"
409,1328,"POLYGON ((-93.26653340767996 44.977098268801704, -93.2673597784648 44.97614410408528, -93.26818368727933 44.97515845913557, -93.2695126513671 44.975724209883, -93.27077126429572 44.97625035385105, -93.27075352480666 44.976270511698154, -93.2692568637379 44.978231860008336, -93.26788198025908 44.977645466529644, -93.26653340767996 44.977098268801704))"
410,1329,"POLYGON ((-93.2692568637379 44.978231860008336, -93.27075352480666 44.976270511698154, -93.27077126429572 44.97625035385105, -93.27088307902586 44.97629709515132, -93.27224162644154 44.97686548945527, -93.27362618125774 44.97746766341435, -93.27371979493046 44.97750839981586, -93.27482437204146 44.97798905164409, -93.2736940052581 44.97879500394968, -93.27252113756715 44.979646427054846, -93.27058515712586 44.978810765817805, -93.2692568637379 44.978231860008336))"
412,1330,"POLYGON ((-93.27077126429572 44.97625035385105, -93.2695126513671 44.975724209883, -93.26818368727933 44.97515845913557, -93.26897604897025 44.97418883926364, -93.26978286852317 44.97323526249551, -93.26982487469922 44.97318028005221, -93.2753036103452 44.97561460891973, -93.27452457810435 44.97654255951579, -93.27371979493046 44.97750839981586, -93.27362618125774 44.97746766341435, -93.27224162644154 44.97686548945527, -93.27088307902586 44.97629709515132, -93.27077126429572 44.97625035385105))"
413,1331,"POLYGON ((-93.26982487469922 44.97318028005221, -93.2705378557309 44.972247028050944, -93.27137728444981 44.97125031681177, -93.27217053206546 44.97029872276538, -93.27354281852347 44.97086706944713, -93.27492631339813 44.97142186244124, -93.27501980840499 44.971461928359396, -93.27636769921375 44.97203952674559, -93.27785006115342 44.97265256492072, -93.27738366959994 44.97309383375895, -93.27699430669665 44.97357934397563, -93.2761633846743 44.97461396300234, -93.2753036103452 44.97561460891973, -93.26982487469922 44.97318028005221))"
414,1332,"POLYGON ((-93.27371979493046 44.97750839981586, -93.27452457810435 44.97654255951579, -93.2753036103452 44.97561460891973, -93.2761633846743 44.97461396300234, -93.27699430669665 44.97357934397563, -93.27738366959994 44.97309383375895, -93.27785006115342 44.97265256492072, -93.2788633420231 44.972944128361846, -93.27956313371988 44.97384114526256, -93.28039470845088 44.974757307313794, -93.27906420177742 44.97531868810636, -93.27797382205334 44.975785724467606, -93.27762973884502 44.97594331985944, -93.27693782595261 44.976453610775565, -93.27592406966815 44.97715066325167, -93.27482437204146 44.97798905164409, -93.27371979493046 44.97750839981586))"
415,1333,"POLYGON ((-93.27482437204146 44.97798905164409, -93.27592406966815 44.97715066325167, -93.27693782595261 44.976453610775565, -93.27762973884502 44.97594331985944, -93.27797382205334 44.975785724467606, -93.27906420177742 44.97531868810636, -93.28039470845088 44.974757307313794, -93.2812710140267 44.97634351867961, -93.28123101334893 44.97639291554528, -93.28111162271739 44.976588453080616, -93.28103067490129 44.97679221910848, -93.28096025305452 44.97705412086125, -93.2809101382516 44.97727962268563, -93.28088065278683 44.977534153683976, -93.28083092760708 44.97783962432589, -93.28079101885803 44.978057830985676, -93.28073052041016 44.97825427468441, -93.28061876712762 44.978443576112724, -93.28047621378127 44.97861841130387, -93.28034361899883 44.97873506019995, -93.28016976307944 44.978901290344204, -93.27997645651548 44.979063122736314, -93.27957820769014 44.97931855675181, -93.27908776341242 44.97957421290493, -93.27774620172231 44.98022639863525, -93.27768994371381 44.98018615265555, -93.2775665536011 44.98009787874251, -93.27743223310772 44.97988964594201, -93.27722800639904 44.97944057503733, -93.27716009167757 44.9793188587461, -93.27708470580939 44.979224328453114, -93.27695185760871 44.97908454958915, -93.27680739710182 44.97896529617662, -93.27667441671016 44.97889534551017, -93.27650671180425 44.97882946843473, -93.2763215728595 44.97880054313366, -93.27602741334694 44.97876031536113, -93.27482437204146 44.97798905164409))"
416,1334,"POLYGON ((-93.27774620172231 44.98022639863525, -93.27908776341242 44.97957421290493, -93.27957820769014 44.97931855675181, -93.27997645651548 44.979063122736314, -93.28016976307944 44.978901290344204, -93.28029768520676 44.978906809723426, -93.2805460625505 44.97890711085264, -93.2805734400953 44.97890648907564, -93.28066180202579 44.9789044787686, -93.28071968444233 44.978903162651434, -93.28089223230279 44.978904203913835, -93.28134878381073 44.97892766265099, -93.28151058911916 44.978935976021184, -93.28284625640474 44.97900919072231, -93.28337243421987 44.979031853174305, -93.28371140310324 44.97904645176663, -93.284031997793 44.9790602578691, -93.28488760649978 44.97911664128372, -93.28552731434972 44.979196059568096, -93.28672040906487 44.97942138175781, -93.28688518603688 44.97942543652821, -93.28701405204527 44.97942860730365, -93.28722190195933 44.97943372358662, -93.28736326517902 44.979437201011066, -93.28736325726078 44.97943917065969, -93.28736325825837 44.979439878211195, -93.28736325611676 44.979440465144314, -93.28736359220493 44.97992823724747, -93.28737801494417 44.980760349151296, -93.28739022359052 44.98127409251681, -93.28740830832557 44.98158081387101, -93.28742621780381 44.98166710655821, -93.28744035013264 44.98232404089292, -93.2876276981933 44.98322668485458, -93.28762054080228 44.98356083377628, -93.28795972782969 44.984346214959686, -93.28815853875915 44.98480654679234, -93.28820222127989 44.9850403630581, -93.28836707731809 44.98566417814259, -93.28855300315757 44.98671209348459, -93.2885713885592 44.986815715261834, -93.28864573698242 44.98766127830728, -93.28864616304946 44.98774617278593, -93.28768524076358 44.98700536246364, -93.28747456789077 44.986842943302726, -93.28693045036782 44.986471204302276, -93.28676665581503 44.98637973101548, -93.28675662458798 44.986374129985364, -93.28641968859125 44.9861744138802, -93.28608404035931 44.98597606364475, -93.28606815109848 44.985965805216374, -93.28605345755686 44.98595774926835, -93.28577320283283 44.9857607716804, -93.28548864006471 44.985619054533444, -93.28381144594387 44.984417454157686, -93.28362843149692 44.984306718512876, -93.28359847537922 44.984288594559054, -93.28348711229599 44.98419616534415, -93.28157557057008 44.982859255813004, -93.28070991708971 44.98228410587809, -93.27966745656333 44.98162103363076, -93.27850083947475 44.98076624828014, -93.27816208730995 44.9805239129802, -93.27780671334367 44.98026968770423, -93.27774620172231 44.98022639863525))"
417,1335,"POLYGON ((-93.28016976307944 44.978901290344204, -93.28034361899883 44.97873506019995, -93.28047621378127 44.97861841130387, -93.28061876712762 44.978443576112724, -93.28073052041016 44.97825427468441, -93.28079101885803 44.978057830985676, -93.28083092760708 44.97783962432589, -93.28088065278683 44.977534153683976, -93.2809101382516 44.97727962268563, -93.28096025305452 44.97705412086125, -93.28103067490129 44.97679221910848, -93.28111162271739 44.976588453080616, -93.28123101334893 44.97639291554528, -93.2812710140267 44.97634351867961, -93.28135574259805 44.976238881786585, -93.28155960175705 44.976034812551916, -93.28174332830602 44.97590349428476, -93.28194754116588 44.975772126945174, -93.28221317363352 44.975633335692294, -93.28261192092411 44.975486944503565, -93.28292905013483 44.975406187635166, -93.2832668393108 44.97536172858159, -93.28368660663324 44.97532433491181, -93.28424980539096 44.97529385458579, -93.28499726033424 44.975241100059904, -93.28578564655314 44.975180968235385, -93.28713203514471 44.97507580768965, -93.28742657807662 44.9750543586553, -93.28742559203889 44.97548507460192, -93.28736631065395 44.977536135841916, -93.28735931170405 44.977778284631114, -93.2873596868464 44.97780870131676, -93.28736778840154 44.978467811749915, -93.28736411000935 44.97918381352713, -93.28736409194656 44.979184260069786, -93.2873641200274 44.97918581913857, -93.28736326517902 44.979437201011066, -93.28722190195933 44.97943372358662, -93.28701405204527 44.97942860730365, -93.28688518603688 44.97942543652821, -93.28672040906487 44.97942138175781, -93.28552731434972 44.979196059568096, -93.28488760649978 44.97911664128372, -93.284031997793 44.9790602578691, -93.28371140310324 44.97904645176663, -93.28337243421987 44.979031853174305, -93.28284625640474 44.97900919072231, -93.28151058911916 44.978935976021184, -93.28134878381073 44.97892766265099, -93.28089223230279 44.978904203913835, -93.28071968444233 44.978903162651434, -93.28066180202579 44.9789044787686, -93.2805734400953 44.97890648907564, -93.2805460625505 44.97890711085264, -93.28029768520676 44.978906809723426, -93.28016976307944 44.978901290344204))"
418,1336,"POLYGON ((-93.28039470845088 44.974757307313794, -93.2817130854768 44.974222385066746, -93.28299950621799 44.97368110473772, -93.28418710538259 44.97319122300934, -93.28555429080649 44.97263657532783, -93.28575021438495 44.9725567005067, -93.28623768780848 44.97236625295368, -93.28642139197201 44.972234927132504, -93.28670744438523 44.972088805934995, -93.2868812337041 44.9720229359856, -93.28709613166026 44.97198604600562, -93.2872599326544 44.97197109233162, -93.28743988239776 44.971956636097424, -93.28743322852988 44.97214481384348, -93.28742657807662 44.9750543586553, -93.28713203514471 44.97507580768965, -93.28578564655314 44.975180968235385, -93.28499726033424 44.975241100059904, -93.28424980539096 44.97529385458579, -93.28368660663324 44.97532433491181, -93.2832668393108 44.97536172858159, -93.28292905013483 44.975406187635166, -93.28261192092411 44.975486944503565, -93.28221317363352 44.975633335692294, -93.28194754116588 44.975772126945174, -93.28174332830602 44.97590349428476, -93.28155960175705 44.976034812551916, -93.28135574259805 44.976238881786585, -93.2812710140267 44.97634351867961, -93.28039470845088 44.974757307313794))"
419,1337,"POLYGON ((-93.27785006115342 44.97265256492072, -93.27924032119711 44.97102460092366, -93.27934504532824 44.97073206335985, -93.27932520281716 44.969862850692074, -93.27932229912112 44.969320508607346, -93.27931939280253 44.968778132269826, -93.27931939267148 44.96877810526421, -93.27931659570275 44.96824256650938, -93.27931380099704 44.967706955682814, -93.27931380076986 44.967706908873076, -93.28084243002786 44.96772101817709, -93.28189076482973 44.96774949763161, -93.28509376984968 44.96814315563264, -93.2860729887793 44.968491611249455, -93.2863571562444 44.96871388884544, -93.28651202060664 44.9688328990475, -93.28671871117004 44.96890469860195, -93.28694602800518 44.968934538160084, -93.2875249928575 44.96890697088664, -93.28768731991644 44.96890842550362, -93.28769191573586 44.96890846793834, -93.28778797351119 44.968904196636785, -93.2877044677505 44.96933976238181, -93.28746161451198 44.97134191776975, -93.28743988239776 44.971956636097424, -93.2872599326544 44.97197109233162, -93.28709613166026 44.97198604600562, -93.2868812337041 44.9720229359856, -93.28670744438523 44.972088805934995, -93.28642139197201 44.972234927132504, -93.28623768780848 44.97236625295368, -93.28575021438495 44.9725567005067, -93.28555429080649 44.97263657532783, -93.28418710538259 44.97319122300934, -93.28299950621799 44.97368110473772, -93.2817130854768 44.974222385066746, -93.28039470845088 44.974757307313794, -93.27956313371988 44.97384114526256, -93.2788633420231 44.972944128361846, -93.27785006115342 44.97265256492072))"
420,1338,"POLYGON ((-93.27931380076986 44.967706908873076, -93.2793138005427 44.967706862063345, -93.27931084266969 44.9670978962603, -93.27930761200116 44.9664332196061, -93.27930794147599 44.966374642916534, -93.27931089186873 44.96585066102571, -93.279818644167 44.965716109557285, -93.28020478709942 44.96562055558128, -93.28048497827359 44.9655512186749, -93.28118957613312 44.96536422705227, -93.2828280304696 44.964775461051055, -93.28335695363586 44.96460693452638, -93.28385728529136 44.96446463997841, -93.2842801114134 44.96437159699665, -93.28462540314428 44.96432167436527, -93.28507441538925 44.964283757936506, -93.2854371659317 44.96427058757641, -93.2858518682812 44.964281814646625, -93.2862926968725 44.96433590517823, -93.28672498293106 44.964408413708135, -93.28716599687118 44.964499296907945, -93.28772847447003 44.9646941298163, -93.28810090816947 44.964889437720814, -93.2881650759043 44.964924610410684, -93.28825682779171 44.96497490338941, -93.28839569022388 44.96510333877021, -93.28844801287835 44.96520133183506, -93.28846353335494 44.96530706952074, -93.28846436581081 44.96547317198199, -93.28832844659325 44.966319269308386, -93.28812883502904 44.96717071759567, -93.28791488329408 44.96824220808323, -93.28778797351119 44.968904196636785, -93.28769191573586 44.96890846793834, -93.28768731991644 44.96890842550362, -93.2875249928575 44.96890697088664, -93.28694602800518 44.968934538160084, -93.28671871117004 44.96890469860195, -93.28651202060664 44.9688328990475, -93.2863571562444 44.96871388884544, -93.2860729887793 44.968491611249455, -93.28509376984968 44.96814315563264, -93.28189076482973 44.96774949763161, -93.28084243002786 44.96772101817709, -93.27931380076986 44.967706908873076))"
421,1339,"POLYGON ((-93.27501980840499 44.971461928359396, -93.2750367250249 44.97144269181586, -93.27645305303524 44.96984283879454, -93.27649291055448 44.96656407279444, -93.27703312796737 44.966435913144466, -93.27718177602999 44.96640162940431, -93.27718354170051 44.966401216429055, -93.27726867560665 44.96638219743435, -93.27774958953518 44.966268505904935, -93.27781564005933 44.96625128649731, -93.27812984111398 44.96616937068905, -93.27814656044653 44.96616494780641, -93.27840678421816 44.966088614282896, -93.27878703346738 44.965989476881404, -93.27931089186873 44.96585066102571, -93.27930794147599 44.966374642916534, -93.27930761200116 44.9664332196061, -93.27931084266969 44.9670978962603, -93.2793138005427 44.967706862063345, -93.27931380076986 44.967706908873076, -93.27931380099704 44.967706955682814, -93.27931659570275 44.96824256650938, -93.27931939267148 44.96877810526421, -93.27931939280253 44.968778132269826, -93.27932229912112 44.969320508607346, -93.27932520281716 44.969862850692074, -93.27934504532824 44.97073206335985, -93.27924032119711 44.97102460092366, -93.27785006115342 44.97265256492072, -93.27636769921375 44.97203952674559, -93.27501980840499 44.971461928359396))"
423,1340,"POLYGON ((-93.27217053206546 44.97029872276538, -93.27208427428829 44.97015939770287, -93.27196131189933 44.970051666893546, -93.27186031638105 44.969979891558424, -93.27166910632732 44.969854318921634, -93.2715933674849 44.96975997832852, -93.27153649928776 44.96963408590598, -93.27153512675322 44.96942704374281, -93.27151683346823 44.96890947363627, -93.271540297834 44.96791920039753, -93.27163184237824 44.96775244611203, -93.27184666084818 44.9675088815676, -93.27208342174391 44.967296771260294, -93.27228281186758 44.967143262420585, -93.27250336923017 44.96690229170596, -93.27256333994082 44.96683676902032, -93.27265136958788 44.96671600258571, -93.27266987945048 44.966684163402505, -93.2726918029783 44.96664645397612, -93.27270019251644 44.96663202177448, -93.2727077132729 44.966602300884034, -93.2737426282563 44.966715093501804, -93.27412924123445 44.96674665430674, -93.27451063204772 44.96674934800508, -93.27483098749791 44.96674857753152, -93.27523259689586 44.966725951605405, -93.27562907180517 44.96669250727749, -93.27605594884652 44.96663732752603, -93.27649291055448 44.96656407279444, -93.27645305303524 44.96984283879454, -93.2750367250249 44.97144269181586, -93.27501980840499 44.971461928359396, -93.27492631339813 44.97142186244124, -93.27354281852347 44.97086706944713, -93.27217053206546 44.97029872276538))"
424,1341,"POLYGON ((-93.26926550041911 44.97008461592491, -93.26937897570804 44.96969189824418, -93.26970721398287 44.96831846265599, -93.26973019039912 44.967931247752595, -93.2698081093594 44.96600374536929, -93.27157243480517 44.96641343320419, -93.27228132222322 44.96655765661207, -93.2727077132729 44.966602300884034, -93.27270019251644 44.96663202177448, -93.2726918029783 44.96664645397612, -93.27266987945048 44.966684163402505, -93.27265136958788 44.96671600258571, -93.27256333994082 44.96683676902032, -93.27250336923017 44.96690229170596, -93.27228281186758 44.967143262420585, -93.27208342174391 44.967296771260294, -93.27184666084818 44.9675088815676, -93.27163184237824 44.96775244611203, -93.271540297834 44.96791920039753, -93.27151683346823 44.96890947363627, -93.27153512675322 44.96942704374281, -93.27153649928776 44.96963408590598, -93.2715933674849 44.96975997832852, -93.27166910632732 44.969854318921634, -93.27186031638105 44.969979891558424, -93.27196131189933 44.970051666893546, -93.27208427428829 44.97015939770287, -93.27217053206546 44.97029872276538, -93.27137728444981 44.97125031681177, -93.27012454067325 44.970743112530954, -93.26979198663624 44.970551920736845, -93.2696427405505 44.97043040269058, -93.26943404314144 44.97024024063737, -93.26935500059751 44.97016116470627, -93.26926550041911 44.97008461592491))"
